frame,true_x,true_y,true_z,true_yaw,pred_x,pred_y,pred_z,pred_yaw,pos_error,yaw_error,true_pitch,true_roll,pred_pitch,pred_roll
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0082796588394535,0.0009970179763809,0.0001820823947807,0.0021440546119051,7.556666135185524,15.809618980416719,-1.6928330335152646,-6.4750574120314655,17.607022275234023,0.19401615946378392,-0.000846045592148,-0.0016628805889531,0.9439719268862121,0.532426509534472
2,-0.016440027233435198,0.0040055082512209,0.0008704082812299,0.00035711085993830015,15.008905744273946,31.931074349747707,-3.390858585583925,-13.274673827740301,35.44859046465509,0.7086603242410696,-0.001387724491614,-0.0042372571925309,1.891842271048624,1.1125108992813384
3,-0.025870008420190497,0.0014272595822597996,0.000822258885411025,0.0020947775295314004,21.84667514241484,47.76833107600039,-5.04954083147535,-19.168591899843577,52.77870308113621,0.3211307558343499,-0.0034133631390653,-0.0023994566552589004,2.8715903492604853,1.6949269972168572
4,-0.0338229438276339,0.00023801210219649965,0.0008076484239934282,0.0005970824713359005,28.80424835632771,62.995958117496286,-6.7702978685062245,-24.29882329753326,69.61280757038463,0.8333208487137469,-0.0039750504886133,-0.0008658603622243004,3.82085120637968,2.4694996176479274
5,-0.042354199608633,-0.0005569287577100004,0.0009035288256923727,0.0015420816089921005,36.29017581677846,79.77128767461556,-8.428837611267632,-30.329109541060696,88.06054998979613,1.0852749132282433,-0.0044623576681193,-0.00017453940579610042,5.059813527165512,2.998284226526792
6,-0.0504448386525647,-0.0027801207367271,0.0006505075683380726,0.0017859791241629005,42.76960958871246,94.32226811872714,-10.047649211636429,-34.4652400652559,104.07564611275136,3.0510995084821353,-0.004480860230524186,0.0018963797388876998,6.0632578200528355,3.5786778649447455
7,-0.058305035432467005,-0.0048704135531432,0.00024430009667217263,0.0031670070600252004,49.86788402120351,109.6412982246286,-11.58377098928001,-40.75661326426613,121.03345017380964,3.0606684282486363,-0.003886839918774686,0.0032714469081143996,7.179089704676639,4.105697689637492
8,-0.06786582030850251,-0.006981366884782601,0.0007019111780843727,0.0035239260534283006,56.446512112957244,124.3071452873018,-13.067782210674121,-45.85424669895753,137.1811294465104,1.875473474753857,-0.005031871173629886,0.0051847557807994,8.272522655905387,4.641310934008152
9,-0.07621318155380831,-0.0094788930409031,0.0005371839035853726,0.003429842060524741,63.14042235103884,138.33427512311914,-14.558476401162256,-50.98977744800711,152.7982400419409,0.727724832630944,-0.004788033299575786,0.0077902683499499,9.347334362012308,5.095313147892089
